Zaria,677000,"11,106","7,727"
Yangjiang,676858,21.8526328,111.95935
Panjin,676464,41.1169056,122.0655098
Culiacán,675773,24.807052,-107.419628
El Paso,674433,31.8484,-106.427
Maiduguri,674000,"11,829","13,163"
Guadalupe,673616,25.592172,-99.996195
Acapulco,673479,16.853751,-99.905728
Winnipeg,671551,49.899754,-97.137494
Hamilton,670580,43.250021,-79.866091
Kumamoto,670348,32.790065,130.689401
Rabat,670000,33.97159,-6.849813
Pasig,669773,14.576377,121.08511
Durban,669242,-29.85868,31.02184
LILONGWE,669021,-13.983333,33.783333
Beihai,668085,21.4799081,109.1068061
Serrekunda,603066,"13,479","-16,675"
Chongjin,667929,41.8,129.783333
Orumiyeh,667499,37.555278,45.0725
Cheongju,662852,36.642434,127.489032
Blantyre City,661444,-15.786111,35.005833
Ribeirão Preto,658059,-21.161973,-47.833119
Kryvy Rig,657760,47.882061,33.381626
Liaoyang,655738,41.274332,123.1696235
Puyang,655631,35.7670801,115.0272854
Uberlândia,654681,-18.915889,-48.273884
Memphis,653450,35.1035,-89.9785
Tlalnepantla,653410,19.534528,-99.190736
Bulawayo,653337,-20.132507,28.626479
Nakhon Ratchasima,653075,14.9799,102.097769
Seattle,652405,47.6205,-122.3509
Guntur,651382,16.306652,80.43654
Mar del Plata,650000,-37.979858,-57.589794
Denver,649495,39.7618,-104.8806
Jeonju,647504,35.824224,127.147953
COLOMBO,647100,6.927079,79.861243
Amravati,646801,20.937424,77.779551
Washington,646449,38.9041,-77.0171
Boston,645966,42.332,-71.0202
Tyumen,644799,57.161298,65.525017
Bikaner,644406,28.01,73.3
Zhaoqing,644045,23.0515551,112.4728451
Contagem,643476,-19.955592,-44.025707
Ganzhou,642653,25.8629902,114.9403044
Noida,642381,28.535516,77.391026
Rasht,639951,37.263332,49.575763
ASTANA,639311,51.160523,71.470356
Ulyanovsk,637637,54.316667,48.366667
Yulin,637617,38.2951481,109.7475767
Cúcuta,637302,7.90531,-72.50509
Sorocaba,637187,-23.473019,-47.419685
Tasikmalaya,635464,-7.333333,108.2
Nashville,634464,36.1718,-86.785
Goma,631898,-1.66,29.22
Izhevsk,631182,56.833333,53.183333
Wrocław,630131,51.107885,17.038538
Bengasi,629824,32.116667,20.066667
Jamshedpur,629659,22.804567,86.202875
Eskişehir,629609,39.776667,30.520556
Cancún,628306,19.181739,-88.479138
Querétaro,626495,20.591428,-100.394956
Bhilai Nagar,625697,21.193848,81.350942
Banjarmasin,625481,-3.316694,114.59011
Vladivostok,624281,43.133333,131.9
Aracaju,623766,-10.914891,-37.078221
Baltimore,622104,39.3002,-76.6105
Zaragoza,620419,41.648823,-0.889085
Kirkuk,620318,35.466667,44.316667
Oslo,618683,59.913869,10.752245
Cochabamba,618376,-17.383333,-66.166667
Jingjiang,617277,32.0165721,120.2693683
Anyang,614170,37.401929,126.922647
Helsinki,614074,60.173324,24.941025
Chimalhuacán,612383,19.432608,-99.133208
Feira de Santana,612000,-12.185441,-38.965205
Libreville,611706,0.41,9.47
Oklahoma City,610613,35.4671,-97.5137
Genoa,610307,44.40565,8.946256
Louisville,609893,38.1781,-85.6667
Portland,609456,45.537,-122.65
Torreón,608836,25.552053,-103.370556
Cuttack,606007,20.462521,85.88299
Kagoshima,605196,31.601431,130.563015
Agadir,605000,30.427755,-9.598107
Stuttgart,604297,48.7784931,9.1800456
Las Vegas,603488,36.2277,-115.264
Cagayan de Oro,602088,8.454236,124.631898
Irkutsk,601993,52.286974,104.305018
Kochi,601574,9.931233,76.267304
Enugu,600000,"6,436","7,503"
Milwaukee,599164,43.0633,-87.9667
Düsseldorf,598686,51.2251964,6.7737511
Glasgow,598470,55.864237,-4.251806
Tétouan,598000,35.566667,-5.366667
Morelia,597511,19.566519,-101.706829
Yaroslavl,597161,57.626074,39.884471
Zhangzhou,596165,24.5174597,117.6586363
Bujumbura,596155,-3.39,29.38
Bhavnagar,593768,21.764473,72.15193
Gold Coast-Tweed Heads,592389,-27.923641,153.207254
Jiujiang,592381,29.7076799,115.9967851
KINGSTON,592291,17.983333,-76.8
Osogbo,592000,"7,791","4,536"
Khabarovsk,589596,48.502731,135.06626
Reynosa,589466,26.098218,-98.285327
Chiclayo,588995,-6.776597,-79.844298
Port Said,588935,31.265289,32.301866
Bouake,588533,"7,706","-5,020"
Parañaque,588126,14.47931,121.019823
Funabashi,586762,35.701735,139.985218
Soledad,582774,10.938773,-74.76895
Namyangju,580151,37.636003,127.216528
Skhirate-Témara,579000,33.927835,-6.905182
Dehradun,578420,30.316495,78.032192
Serang,577785,-6.12,106.150278
Bahawalpur,576203,29.395722,71.683333
Dortmund,575944,51.5142273,7.4652789
Tlaquepaque,575942,20.639285,-103.310835
Dasmariñas,575817,14.299018,120.95897
Mwanza,575512,-2.54,32.94
Cuiabá,575480,-15.627144,-56.061933
Valenzuela,575356,14.701056,120.983023
Cheonan,574148,36.816667,127.166667
Poznań,573003,52.406374,16.925168
Orenburg,571041,51.766648,55.100454
Essen,569884,51.4572062,7.0114963
Macao,567900,22.207659,113.549951
Hachiōji,567367,35.655641,139.338968
Shimkent,566996,42.341685,69.590101
Cimahi,566200,-6.899541,107.533869
Tomsk,565000,56.50104,84.992451
Bobo-Dioulasso,564806,"11,175","-4,299"
Asansol,564491,23.68,86.99
Chuzhou,562321,32.2427198,118.3292813
Zahedan,560725,29.496389,60.862778
Balikpapan,557579,-1.269767,116.836171
MB Johor Bahru,557333,1.4685,103.75416
Albuquerque,556495,35.1056,-106.6474
Inezgane ait Melloul,555000,30.352312,-9.551496
Joinville,554601,-26.304387,-48.851032
Sargodha,554547,32.083741,72.67186
Kawaguchi,552883,35.807093,139.709945
Las Piñas,552573,14.444546,120.993874
Macau,552503,22.1919514,113.5381216
Khemisset,551000,33.816667,-6.066667
Juiz de Fora,550710,-21.74192,-43.374399
Nanded-Waghala,550564,19.149722,77.333056
Gothenburg,549839,57.70887,11.97456
Novokuznetsk,549383,53.759594,87.12157
San Miguel de Tucumán,549163,-26.808285,-65.21759
Bremen,548547,53.0758099,8.80717
Nakuru,543669,-0.25,36.19
Londrina,543003,-23.308817,-51.176417
Ibagué,542876,4.655785,-75.330505
Ajmer,542580,26.449895,74.639916
Mawlamyine,542017,"16,49","97,63"
Vilnius,540318,54.687156,25.279651
Rotterdam,539960,51.92442,4.477733
Kemerovo,538188,55.345023,86.062304
General Santos,538086,6.116386,125.171618
Tuxtla Gutiérrez,537102,16.752711,-93.116351
Cangzhou,536793,38.3042796,116.8511597
Skopje,536271,41.997346,21.427996
Himeji,536170,34.824797,134.709449
Málaga,535686,36.721261,-4.421266
Aksu,535657,41.0690479,81.4367621162
Ciudad de Salta,535303,-24.782932,-65.412155
Kerman,534441,30.283938,57.083363
Gaza,532132,31.522561,34.453593
Samsun,531997,41.279082,36.336744
Leipzig,531562,51.3391827,12.3810549
Ikorodu,531000,"6,634","3,568"
Dresden,530754,51.0493286,13.7381437
Jamnagar,529308,22.470702,70.05773
Suez,529055,29.999431,32.514644
Dublin,527612,53.349805,-6.26031
ABU DHABI,527000,24.466667,54.366667
Ryazan,526919,54.609542,39.712586
Bucaramanga,526827,7.13011,-73.12569
Astrakhan,526363,46.358805,48.059935
Tucson,526116,32.1543,-110.8711
Hamadan,525794,34.8,48.516667
Nyala,524958,12.05,24.88
Maturín,521955,9.75,-63.183
Taif,521273,21.433333,40.35
Bacoor,520216,14.412993,120.973679
Penza,519948,53.2,45.016667
San Pedro Sula,518736,15.5,-88.033333
Durango,518709,24.013998,-104.677679
Hanover,518386,52.3744779,9.7385532
Naberezhnye Tchelny,517831,55.718505,52.372104
Kitwe,517543,-12.823195,28.217574
Hwaseong,517505,37.128726,126.931317
Pohang,517322,36.019018,129.343481
El-Mahalla El-Kubra,515833,30.978129,31.162448
Ujjain,515215,23.179301,75.78491
Matsuyama,515068,33.829016,132.704079
Sangli,513862,16.867,74.567
Warri,513000,"5,546","5,772"
Oujda,513000,34.686667,-1.911389
Loni,512296,19.582706,74.470147
Bacolod,511820,10.640739,122.968956
Aparecida de Goiânia,511323,-16.781125,-49.326441
Fresno,509924,36.7827,-119.7945
Higashiōsaka,509157,34.679268,135.600932
Lipetsk,508585,52.6122,39.598123
Lisbon,508209,38.722252,-9.139337
Khouribga,508000,32.886023,-6.920865
Utsunomiya,507833,36.55505,139.882809
Gimhae,507726,35.228545,128.889352
Jhansi,507293,25.448426,78.568459
Pondicherry,505959,11.91386,79.814472
MB Ipoh,505434,3.153255,101.70763
Kirov,505346,58.603532,49.666798
Nellore,505258,14.442599,79.986456
Zhoukou,505139,33.6306299,114.6423617
Jammu,503690,32.726602,74.857026
Nadjaf,502400,32,44.33
Pontianak,501843,0,109.333333
Gomel,501719,52.441176,30.987846
Ciudad de Santa Fe,500000,-31.632389,-60.699459
Ananindeua,499776,-1.337455,-48.358848
Surakarta,499337,-7.566667,110.816667
Nuremberg,498876,49.4538723,11.0772978
Denizli,498643,37.77652,29.08639
Manchester,498269,53.480759,-2.242631
Şanlıurfa,498111,37.159149,38.796909
Xuchang,498058,34.0316195,113.8237291
Tula,496656,54.204836,37.618492
Niterói,495470,-22.884104,-43.126742
Garoua,495419,9.33,13.39
Porto Velho,494013,-8.752264,-63.868385
Mykolaiv,491693,46.975033,31.994583
Kandahar,491500,31.6119,65.6811
Larache,491000,35.183333,-6.15
Toluca,489333,19.432608,-99.133208
Hegang,489232,47.3355856,130.2836718
Ciudad López Mateos,489160,19.560326,-99.246219
Soacha,488995,4.577168,-74.217389
Belagavi,488292,15.849695,74.497674
Al-Sharjah,488000,25.336327,55.397763
Duisburg,486855,51.44620175,6.74207596814
Yazd,486152,31.897423,54.356856
Tshikapa,485217,-6.43,20.78
Raurkela,484874,22.260423,84.853584
Mangaluru,484785,12.914142,74.855957
Sialkot,484696,32.492477,74.53104
Cuautitlán Izcalli,484573,19.432608,-99.133208
Lyon,484344,45.764043,4.835659
Arak,484212,34.12516,49.712727
Udon Thani,483057,17.413841,102.787233
Ardabil,482632,38.25,48.283333
Campos dos Goytacazes,480648,-21.833056,-41.260082
Mariupol,480263,47.097133,37.543367
Sacramento,479686,38.5666,-121.4686
Belford Roxo,479386,-22.703671,-43.393013
Samut Sakhon,479186,13.547522,100.274396
Matsudo,477603,35.78305,139.898474
Nishinomiya,477056,34.738763,135.347864
Porto-Novo,476780,"6,475","2,625"
Makati,476719,14.554729,121.024445
Serra,476428,-20.212816,-40.237535
Sokoto,476000,"13,057","5,249"
Den Haag,475630,52.070498,4.3007
Tirunelveli,474838,8.73,77.7
Cheboksary,473189,56.15,47.233333
Kurashiki,472452,34.602065,133.765676
Malegaon,471006,20.55475,74.510029
Caxias do Sul,470223,-29.186449,-51.167149
Ichikawa,470149,35.734298,139.906664
Long Beach,469428,33.8091,-118.1553
Santa Marta,469066,11.223969,-74.186581
Liverpool,469017,53.408371,-2.991573
Nanping,467875,26.6417374,118.173639
Ōita,467267,33.221163,131.617791
Ciudad Apodaca,467157,25.592172,-99.996195
Kansas City,467007,39.1252,-94.5511
Barcelona,465989,10.144569,-64.67768
Karaganda,465698,49.804684,73.109383
Vila Velha,465690,-20.329363,-40.292161
al-Mansura,465375,31.040948,31.37847
Akure,465000,"7,245","5,186"
Pereira,464719,4.805473,-75.72578
Gaya,463454,24.795452,84.999431
Villavicencio,463121,4.145343,-73.641158
Florianópolis,461524,-27.577432,-48.525895
Lugansk,461459,48.574041,39.307815
Fukuyama,461368,34.489327,133.361432
Amagasaki,461202,34.718663,135.417305
São João de Meriti,460711,-22.766294,-43.362462
Gdańsk,460524,54.352025,18.646638
Abeokuta,460000,"7,164","3,363"
Muntinlupa,459941,14.408133,121.041467
Luxor,459440,25.687243,32.639636
Bissau,458074,"11,863","-15,614"
Antwerp,457749,51.219448,4.402464
Mesa,457587,33.4019,-111.7174
Chipata,455783,-13.64451,32.6447
Chiang Rai,455732,19.907166,99.830955
Al-Rayyan,455623,25.208979,51.095836
Kanazawa,455595,36.561049,136.656574
San Jose del Monte,454553,14.813889,121.045278
Santo Domingo North - Santo Domingo Norte,453046,18.59674,-69.907389
Chaozhou,452472,23.6566146,116.6205482
Mixco,452134,14.633333,-90.6
Udaipur,451735,24.58,73.68
Lishui,451400,28.18436815,119.593743726
Ndola,451246,-12.990641,28.649814
Matamoros,449815,25.88139,-97.508444
Kerbela,449047,32.616667,44.033333
Nagasaki,448792,32.752644,129.870829
Mauá,448776,-23.646553,-46.437578
Edinburgh,448624,55.953252,-3.188267
Virginia Beach,448479,36.7793,-76.024
Bamenda,448280,5.96,10.16
Constantine,448028,36.35,6.6
Atlanta,447841,33.7629,-84.4227
Macapá,446757,0.070467,-51.135932
Rayong,445939,12.707434,101.147352
Kitchener,444681,43.45,-80.483333
Tiruppur,444543,11.108524,77.341066
Zanzibar,444325,-6.14,39.23
San Nicolás de los Garza,443273,25.749347,-100.286897
Toulouse,441802,43.604652,1.444209
Sochi,441407,43.585278,39.720278
Tabuk,441351,28.383333,36.583333
Colorado Springs,439886,38.8673,-104.7607
Sheffield,439866,53.381129,-1.470085
Bello,438577,6.335499,-75.560179
São José do Rio Preto,438354,-20.829998,-49.396133
Kaliningrad (Kaliningradskaya oblast),437456,54.716667,20.516667
Jambi,437012,-1.59,103.61
Herat,436300,34.341944,62.203056
Bandar-e-Abbas,435751,27.175479,56.258232
Davanagere,435128,14.466344,75.92384
Omaha,434353,41.2647,-96.0419
Santos,433565,-23.981846,-46.30982
Valledupar,433242,10.451096,-73.261411
Kozhikode,432097,11.258753,75.78041
Maseru,431998,-29.31,27.48
Raleigh,431746,35.8302,-78.6414
Santiago de Cuba,431471,20.01693,-75.830154
Bratislava,431061,48.145892,17.107137
Bryansk,430987,53.263531,34.41611
Uijeongbu,430198,37.738424,127.045998
Sukkur,430025,27.706604,68.848197
Tanta,429632,30.786509,31.000376
Kalasin,428940,16.434167,103.509167
Pasto,428890,1.231824,-77.293192
Montería,428579,8.886111,-75.681622
Veracruz,428323,19.200512,-96.138038
Pyeongtaek,428075,36.99047,127.085624
Iquitos,427367,-3.743673,-73.251633
Akola,427146,20.7,77
Kursk,425950,51.709196,36.156224
Matadi,425038,-5.84,13.46
Kurnool,424920,15.828126,78.037279
Xalapa,424755,19.173773,-96.134224
Matola,424662,-25.966667,32.466667
Iloilo City,424619,10.72015,122.562106
Marikina,424150,14.65073,121.102855
Piura,424124,-5.2,-80.633333
Jeju,423853,33.499621,126.531188
Yokosuka,421397,35.284119,139.655899
Toyama,421116,36.701226,137.21319
Newcastle-Maitland,420850,-32.733664,151.557668
Bristol,420556,51.454513,-2.58791
Toyota,420286,35.07514,137.157918
Mogi das Cruzes,419839,-23.521783,-46.193323
Takamatsu,418557,34.218664,134.01882
Tirana,418495,41.327546,19.818698
Miami,417650,25.7752,-80.2086
Cilegon,416464,-5.995739,106.03301
Nassiriya,414977,31.05,46.266667
Bokaro Steel City,413934,23.669296,86.151112
Gumi,413893,36.119485,128.344573
Ulan-Ude,413850,51.823879,107.607338
Machida,413786,35.551392,139.443463
Rajahmundry,413616,17.000538,81.804034
Szczecin,413294,53.428544,14.552812
Cuzco,413006,-13.53195,-71.967463
Gifu,412779,35.409514,136.756521
Kahramanmaraş,412252,37.583333,36.933333
Canberra-Queanbeyan,412049,-35.354918,149.231251
Betim,412003,-19.966123,-44.193736
Bauchi,412000,"10,306","9,824"
Ubon Ratchathani,411954,15.228686,104.856422
Tel Aviv-Yafo,411800,32.0853,34.781768
Surat Thani,410984,9.138239,99.321748
Magnitogorsk,410733,53.412943,59.001623
Ballari,409644,15.139393,76.921443
Diadema,409613,-23.681276,-46.626577
Ivanovo,408952,57.005067,40.976645
Tonalá,408759,20.659538,-103.349438
Stavropol,408560,45.05,41.983333
Tver,407896,56.858721,35.917596
Port Sudanan,406898,19.62,37.23
Oakland,406253,37.7699,-122.2256
Hirakata,406201,34.81748,135.6474
Manado,405715,1.491701,124.842843
Pietermaritzburg,405385,-29.600607,30.379412
Brno,405337,49.19506,16.606837
Campina Grande,402912,-6.760711,-38.229127
Mataram,402843,-8.587259,116.136131
Rajshahi,402646,24.3715513,88.5921038
Fujisawa,402628,35.341239,139.484722
Zurich,402275,47.36865,8.539183
Malatya,401705,38.35,38.3
Siheung,400891,37.379888,126.803103
Minneapolis,400070,44.9633,-93.2683
Juba,400000,4.85,31.62
Agartala,399688,23.831457,91.286778
Bhagalpur,398138,25.25,87
Tulsa,398121,36.1279,-95.9023
Jundiaí,397965,-23.188971,-46.885808
Beira,397368,-19.833333,34.85
Kashgar,396795,39.4722799,75.9849761
Tallinn,396193,59.436961,24.753575
Zarqa,395227,31.751512,36.868079
Asyut,394961,27.178312,31.185926
Manizales,393167,5.055721,-75.486043
Pasay,392869,14.537752,121.001379
Maringá,391698,-23.41349,-51.926339
Namangan,391297,41.001111,71.668333
Makeyevka,390700,48.044867,37.964
Villa Nueva,390329,14.526944,-90.5875
Montes Claros,390212,-16.719879,-43.880173
Cleveland,390113,41.4781,-81.6795
Carapicuíba,390073,-23.526499,-46.830415
Calamba,389377,14.187671,121.125082
Islam Shahr (Qasemabad),389102,35.544581,51.230246
Kashiwa,389036,35.860416,139.973476
Olinda,388821,-8.016266,-34.85329
Yogyakarta,388627,-7.797068,110.370527
Piracicaba,388412,-22.721267,-47.649851
Toyonaka,387269,34.787562,135.461342
Zanjan,386851,36.666667,48.483333
Wichita,386552,37.6907,-97.3427
Beni,386435,0.51,29.46
Antofagasta,384914,-23.65,-70.4
Buenaventura,384504,3.819963,-76.992164
Paju,382816,37.815223,126.792842
Latur,382754,18.4,76.56
SAN JUAN,382299,18.466334,-66.105722
Qazvin,381598,36.266667,50
Mazatlán,381583,25.825701,-108.214302
Sevastopol,381474,44.61665,33.525367
Kara,132326,"9,551","1,186"
Ciudad Bolívar,380953,8.268607,-62.753148
Irapuato,380941,20.678665,-101.354496
Vereeniging,379638,-26.673611,27.931944
Arlington,379577,32.7007,-97.1247
Larkana,379149,27.563994,68.215131
Cariacica,378915,-20.33475,-40.422674
New Orleans,378715,30.0686,-89.939
Buraida,378422,26.297724,43.976601
Nagano,378204,36.658992,138.187705
Murcia,377888,37.99224,-1.130654
Toyohashi,377045,34.762811,137.381651
Takoradi,376833,"4,902","-1,759"
Dhule,376093,20.90422,74.774898
Calabar,376000,"4,991","8,340"
Buri Ram,375999,14.993002,103.102919
Ichinomiya,375939,35.287784,136.808252
Klang,375566,3.044917,101.445562
Cumaná,374706,10.456389,-64.1675
Sheikhupura,374011,31.716662,73.985024
Sanandaj,373987,35.244426,47.008453
Nuevo Laredo,373725,25.842772,-97.495419
Chamis Muschait,372695,18.300267,42.730218
Lampang,372463,18.28884,99.490874
Wakayama,372175,34.232128,135.191134
Okazaki,371380,34.941958,137.163974
Bologna,371217,44.494887,11.342616
Vinnutsya,369860,49.233083,28.468217
Belgorod,369815,50.599713,36.598262
Miyazaki,369473,31.915567,131.432034
Bydgoszcz,369151,53.12348,18.008438
Mazar-i-Sharif,368100,36.7,67.116667
Maroua,367539,10.59,14.32
Van,367419,38.494167,43.38
Nara,367393,34.681215,135.819577
Erzurum,367250,39.908611,41.276944
Mohammedia,367000,33.683509,-7.384855
Benoni,366343,-26.188333,28.320556
Nampo,366341,38.733333,125.4
London,366191,42.98695,-81.243177
Christchurch,366100,-43.532054,172.636225
Phra Nakhon Si Ayutthaya,365736,14.353213,100.56896
Roi Et,365113,16.05382,103.652004
Mogilev,365101,53.900716,30.33136
Chimbote,364599,-9.063336,-78.589011
Bauru,364562,-22.33436,-49.05382
Rio Branco,363928,-9.981116,-67.845577
Bakersfield,363630,35.3212,-119.0183
Korba,363210,22.35945,82.75006
Wonsan,363127,39.1475,127.446111
Nizhny Tagil,362185,57.921491,59.981619
Anápolis,361991,-16.318916,-48.945853
Bochum,361734,51.482321,7.2187465
Nha Trang,361454,12.238791,109.196749
Beirut,361366,33.888629,35.495479
Samarkand,361339,39.627012,66.974973
Kaunas,361274,54.898521,23.903597
al-Obeid,361019,13.18,30.22
Vitebsk,360707,55.184806,30.201622
Bhilwara,360009,25.321377,74.586953
Sinuiju,359341,40.1,124.4
Palma de Mallorca,358462,39.569601,2.65016
Phuket,358159,7.951933,98.338088
Igbidu,358000,"6,047","8,082"
Huancayo,357279,-12.068636,-75.210298
Arkhangelsk,357264,64.547251,40.560155
Okenne,357000,"7,568","6,248"
Chitungwiza,356840,-18,31.05
Simferopol,356771,44.952117,34.102417
Xico,356352,19.432608,-99.133208
Florence,356118,43.76956,11.255814
Lublin,355953,51.246454,22.568446
Brahmapur,355823,19.314962,84.794091
Gwangmyeong,355618,37.479413,126.854385
Barinas,355413,8.768516,-70.421806
Suita,354600,34.763177,135.52367
Takatsuki,354228,34.851716,135.61768
Bilbao,353950,43.263013,-2.934985
Villahermosa,353577,17.991508,-92.934441
Malabon,353337,14.6625,120.956667
São Vicente,353040,-23.96964,-46.37351
Tampa,352957,27.9701,-82.4797
Kikwit,352907,-5.04,18.81
Kuantan,352565,3.816667,103.333333
General Escobedo,352444,25.592172,-99.996195
Likasi,352362,-10.99,26.74
Chitungwiza,352204,-18,31.05
Vitória,352104,-20.275176,-40.303909
Muzaffarpur,351838,26.120888,85.36472
Ahmednagar,350905,19.095208,74.749592
Asahikawa,350511,43.763781,142.358084
BLOEMFONTEIN,350504,-29.116667,26.216667
Lapu-Lapu,350467,10.266182,123.997295
Ogbomosho,350000,"8,141","4,237"
Iwaki,349947,37.058182,140.892126
Grodno,349543,53.672481,23.826693
Caucaia,349526,-3.70378,-38.701053
Vladimir,349525,56.144596,40.417869
Santo Domingo West - Santo Domingo Oeste,349175,18.526127,-69.883565
Kollam,349033,8.893212,76.61414
Al-Sweida,349000,32.593134,36.531071
Thessaloniki,348920,40.640063,22.944419
Itaquaquecetuba,348739,-23.487306,-46.349325
Khoramabad,348216,33.478498,48.362546
Mbeya,348049,-8.92,33.48
Honolulu,347884,21.3259,-157.8453
Jhang,347809,31.302853,72.328153
Taraz,347486,42.898372,71.397989
Kovrov,346922,56.366667,41.333333
Raghunathganj,346854,24.466667,88.066667
San Miguelito,346788,9.033,-79.5
Tanchon,345876,40.458,128.911
Kisangani,345821,0.52,25.19
Aurora,345803,39.7082,-104.8235
Anaheim,345012,33.8555,-117.7601
Kathlehong,344803,-26.365126,28.15262
Kaluga,344766,54.551858,36.285097
Kempton Park,344426,-26.1,28.233333
Wuppertal,343488,51.264018,7.1780374
Nice,343304,43.710173,7.261953
Kōchi,342944,33.567239,133.543669
Annaba,342703,36.9,7.766667
Caruaru,342328,-8.281834,-36.015167
Pelotas,342053,-31.733491,-52.344492
Gombe,342000,"10,286","11,157"
Takasaki,341838,36.321626,139.003305
Celaya,340387,20.52164,-100.813602
Vitória da Conquista,340199,-14.849859,-40.853521
Buôn Ma Thuột,340000,12.666194,108.038248
Canoas,339979,-29.853856,-51.125786
Huế,339822,16.4498,107.56235
Nakhon Pathom,339736,13.819921,100.062168
Umlazi,339715,-29.966667,30.883333
Franca,339461,-23.544857,-46.635252
Kōriyama,339395,37.400422,140.359555
Cuernavaca,338650,18.858841,-99.222601
Tokorozawa,338560,35.786201,139.473916
Ismailia,338429,30.596492,32.271459
Andizhan,338366,40.815356,72.28375
Plovdiv,338153,42.135408,24.74529
Neiva,337848,2.926112,-75.28906
Ado Ekiti,337000,"7,623","5,226"
Jinju,336310,35.179982,128.107621
Amara,336262,31.833333,47.15
Kupang,336239,-10.152205,123.634176
Carrefour,336222,18.534444,-72.409444
Abakaliki,336000,"6,315","8,125"
Kawagoe,335693,35.931122,139.500608
Varna,334870,43.21405,27.914733
Ponta Grossa,334535,-25.095258,-50.161943
Alicante,334329,38.345996,-0.490686
Santa Ana,334227,33.7365,-117.8826
Blumenau,334002,-26.922311,-49.063493
Diwaniya,333311,31.989167,44.924722
Tepic,332863,21.49089,-104.8747
Kherson,332767,46.635417,32.616867
Western Conurbation,332177,0.38,34.75
Katsina,332000,"12,979","7,622"
Cuenca,331888,-2.900128,-79.005896
Blida,331779,36.479868,2.800568
Kut,331674,32.505556,45.824722
Elazığ,331479,38.680969,39.226398
Mandaue,331320,10.333333,123.933333
Ambon,331254,-3.705,128.17
Minna,331000,"9,622","6,545"
Leicester,330574,52.636878,-1.139759
Smolensk,330451,54.790311,32.050366
Bilaspur,330106,22.079625,82.139141
Thái Nguyên,330000,21.561377,105.876004
Chita,329868,52.05,113.466667
Gorgan,329536,36.840521,54.446216
Akita,329287,39.716845,140.129743
Ōtsu,329024,35.002972,135.864896
Bielefeld,328864,52.0230275,8.5326973
Mandaluyong,328699,14.579444,121.035917
Tieling,328555,42.2895507,123.8394469
Pavlodar,328100,52.287303,76.967402
Al Ain,328000,24.130162,55.802312
Gboko,328000,"7,331","8,999"
Fayyum,327917,29.308402,30.84285
Volzhsky,327460,48.805556,44.741667
Vladikavkaz (Osetinskaya ASSR),327448,43.016667,44.65
Kurgan,326729,55.466667,65.35
Saransk,326473,54.183333,45.183333
Angeles,326336,15.144985,120.588703
Petrolina,326017,-9.366545,-40.565944
Bafoussam,325548,5.48,10.41
Batman,325020,37.881168,41.13509
Brest,323674,52.097621,23.73405
Iligan,322821,8.228021,124.245242
Ixtapaluca,322271,19.432608,-99.133208
Ganja,322030,40.682778,46.360556
Lokoja,322000,"7,798","6,709"
Oyo,322000,"7,837","3,926"
Sumgayit,321957,40.585477,49.631741
Shahjahanpur,321885,27.883744,79.912245
Katowice,321616,50.264892,19.023782
Wonju,321146,37.342219,127.920162
Surgut,321062,61.25,73.433333
Bari,320475,41.117143,16.871871
Long Xuyên,320183,10.375942,105.418541
Paulista,319769,-7.962921,-34.865427
Kaechon,319554,39.698611,125.906111
Ribeirão das Neves,319310,-19.796902,-44.014942
Uberaba,318813,-19.752416,-47.939036
Baguio,318676,16.402333,120.596007
Orel,318642,52.966847,36.06249
Koshigaya,318592,35.889607,139.789538
Valladolid,318576,41.652251,-4.724532
Sivas,318488,39.747662,37.017879
St. Louis,318416,38.6357,-90.2446
Tarlac City,318332,15.475479,120.596349
Maebashi,318058,36.383191,139.073177
Ratchaburi,317886,13.528289,99.813421
Bunia,317595,1.57,30.25
Central Coast,317517,-33.300134,151.191101
Moshi,317363,-3.36,37.31
Manisa,316973,38.619099,27.428921
Riverside,316619,33.9381,-117.3932
Corpus Christi,316381,27.7543,-97.1734
Victoria,316327,48.428421,-123.365644
Sakon Nakhon,315788,17.1546,104.134837
Iaşi,315649,47.156944,27.590278
Thrissur,315596,10.527642,76.214435
Cardiff,315474,51.481581,-3.17909
Alwar,315310,27.552991,76.634573
Cherepovets,315186,59.132333,37.909181
Huambo,315147,-12.78,15.76
Boa Vista,314900,2.805389,-60.691352
Córdoba,314805,37.888175,-4.779383
Ostrava,314590,49.820923,18.262524
Ciudad de Corrientes,314546,-27.471226,-58.839584
Khayelitsa,314239,-34.040278,18.677778
Naha,314162,26.212312,127.679157
Vologda,313679,59.218066,39.897805
Semipalatinsk,313503,50.423346,80.250811
Catania,313110,37.507877,15.08303
Aktobe,312942,50.283934,57.166978
Kakinada,312255,16.989065,82.247465
Timișoara,312113,45.759722,21.23
San Bernardo,311485,-33.583333,-70.7
Kolwezi,311472,-10.7,25.53
Uvira,311299,-3.4,29.14
Bonn,311287,50.7358511,7.1006599
Quy Nhơn,311000,13.759915,109.218671
Nizamabad,310467,18.672505,78.094087
Rahimyar Khan,310104,28.421157,70.298874
Novi Sad,309762,45.267135,19.83355
Butuan,309709,8.947538,125.540623
St. Catharines–Niagara,309319,43.159375,-79.246863
Cascavel,309259,-24.949907,-53.445368
Guarujá,308989,-23.997269,-46.259492
Sagar,308922,23.838805,78.737807
Gujrat,308680,32.571144,74.075005
Zagazig,308637,30.584918,31.497226
Iksan,308458,35.948286,126.957599
